Year ,zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
2005,44115,551112,2,2,0,0,0,0,0,0,0,0
2005,44113,551114,8,2,0,3,0,1,1,0,1,0
2005,44114,551114,17,3,2,2,3,4,0,2,1,0
2005,44115,551114,14,3,0,3,5,1,0,0,1,1
2005,44113,561110,8,5,1,1,0,1,0,0,0,0
2005,44114,561110,8,2,1,2,3,0,0,0,0,0
2005,44115,561110,7,2,0,3,2,0,0,0,0,0
2005,44114,561210,4,2,1,1,0,0,0,0,0,0
2005,44113,561310,3,0,1,1,1,0,0,0,0,0
2005,44114,561310,2,1,0,1,0,0,0,0,0,0
2005,44115,561310,7,3,0,4,0,0,0,0,0,0
2005,44113,561320,8,2,0,1,2,1,2,0,0,0
2005,44114,561320,18,3,0,1,3,6,2,3,0,0
2005,44115,561320,9,1,0,0,2,1,3,1,1,0
2005,44113,561330,1,1,0,0,0,0,0,0,0,0
2005,44114,561330,1,0,0,0,1,0,0,0,0,0
2005,44115,561330,1,0,0,1,0,0,0,0,0,0
2005,44113,561410,2,1,1,0,0,0,0,0,0,0
2005,44114,561410,1,1,0,0,0,0,0,0,0,0
2005,44114,561421,1,0,0,1,0,0,0,0,0,0
2005,44113,561422,2,0,0,2,0,0,0,0,0,0
2005,44114,561422,2,0,0,0,1,0,0,1,0,0
2005,44113,561439,3,1,2,0,0,0,0,0,0,0
2005,44114,561439,12,2,1,6,2,1,0,0,0,0
2005,44115,561439,1,0,1,0,0,0,0,0,0,0
2005,44115,561440,1,0,0,0,1,0,0,0,0,0
2005,44114,561450,2,1,1,0,0,0,0,0,0,0
2005,44113,561491,1,1,0,0,0,0,0,0,0,0
2005,44113,561492,6,4,1,0,1,0,0,0,0,0
2005,44114,561492,9,5,1,2,1,0,0,0,0,0
2005,44115,561492,1,0,0,0,1,0,0,0,0,0
2005,44113,561499,1,0,0,0,1,0,0,0,0,0
2005,44114,561499,2,0,1,0,1,0,0,0,0,0
2005,44113,561510,2,2,0,0,0,0,0,0,0,0
2005,44114,561510,10,7,2,0,0,1,0,0,0,0
2005,44115,561510,5,2,0,2,1,0,0,0,0,0
2005,44113,561591,1,0,0,0,1,0,0,0,0,0
2005,44115,561591,1,1,0,0,0,0,0,0,0,0
2005,44113,561599,2,1,1,0,0,0,0,0,0,0
2005,44115,561599,1,0,0,1,0,0,0,0,0,0
2005,44113,561611,1,1,0,0,0,0,0,0,0,0
2005,44114,561611,2,2,0,0,0,0,0,0,0,0
2005,44115,561611,1,1,0,0,0,0,0,0,0,0
2005,44113,561612,3,3,0,0,0,0,0,0,0,0
2005,44114,561612,4,0,0,2,0,0,1,0,0,1
2005,44115,561612,1,0,0,0,0,0,1,0,0,0
2005,44114,561613,3,0,0,2,0,1,0,0,0,0
2005,44113,561622,1,1,0,0,0,0,0,0,0,0
2005,44114,561622,1,0,1,0,0,0,0,0,0,0
2005,44115,561622,1,1,0,0,0,0,0,0,0,0
2005,44113,561710,1,0,1,0,0,0,0,0,0,0
2005,44114,561710,1,0,0,0,1,0,0,0,0,0
2005,44113,561720,4,1,2,1,0,0,0,0,0,0
2005,44114,561720,12,2,1,3,3,3,0,0,0,0
2005,44115,561720,3,0,1,0,0,0,0,1,0,1
2005,44113,561730,1,1,0,0,0,0,0,0,0,0
2005,44114,561730,1,1,0,0,0,0,0,0,0,0
2005,44115,561730,2,1,1,0,0,0,0,0,0,0
2005,44114,561910,1,0,1,0,0,0,0,0,0,0
2005,44113,561920,1,1,0,0,0,0,0,0,0,0
2005,44114,561920,2,2,0,0,0,0,0,0,0,0
2005,44113,561990,6,3,1,2,0,0,0,0,0,0
2005,44114,561990,1,1,0,0,0,0,0,0,0,0
2005,44115,561990,3,2,1,0,0,0,0,0,0,0
2005,44114,562111,1,1,0,0,0,0,0,0,0,0
2005,44115,562112,1,0,0,0,0,0,1,0,0,0
2005,44115,562211,2,1,0,1,0,0,0,0,0,0
2005,44113,562910,3,1,0,1,0,1,0,0,0,0
2005,44113,611110,2,0,1,0,0,0,1,0,0,0
2005,44114,611110,2,0,1,0,1,0,0,0,0,0
2005,44115,611110,1,1,0,0,0,0,0,0,0,0
2005,44114,611210,1,0,0,0,1,0,0,0,0,0
2005,44113,611310,2,1,0,0,1,0,0,0,0,0
2005,44114,611310,1,0,0,1,0,0,0,0,0,0
2005,44115,611310,1,0,0,0,0,0,1,0,0,0
2005,44115,611410,1,0,0,0,1,0,0,0,0,0
2005,44114,611420,1,1,0,0,0,0,0,0,0,0
2005,44113,611430,1,0,1,0,0,0,0,0,0,0
2005,44115,611430,2,1,0,0,0,1,0,0,0,0
2005,44113,611511,1,0,1,0,0,0,0,0,0,0
2005,44115,611511,1,0,1,0,0,0,0,0,0,0
2005,44114,611512,4,3,1,0,0,0,0,0,0,0
2005,44114,611513,3,3,0,0,0,0,0,0,0,0
2005,44115,611513,1,1,0,0,0,0,0,0,0,0
2005,44115,611519,1,0,0,0,1,0,0,0,0,0
2005,44113,611610,2,1,0,1,0,0,0,0,0,0
2005,44115,611610,1,0,1,0,0,0,0,0,0,0
2005,44113,611620,2,1,1,0,0,0,0,0,0,0
2005,44114,611620,1,0,0,0,0,0,1,0,0,0
2005,44114,611630,1,0,0,0,1,0,0,0,0,0
2005,44113,611691,1,1,0,0,0,0,0,0,0,0
2005,44114,611691,1,0,0,0,1,0,0,0,0,0
2005,44115,611691,2,0,0,2,0,0,0,0,0,0
2005,44113,611710,1,0,0,0,1,0,0,0,0,0
2005,44114,611710,1,1,0,0,0,0,0,0,0,0
2005,44115,611710,3,0,0,2,1,0,0,0,0,0
2005,44113,621111,13,9,2,0,2,0,0,0,0,0
2005,44114,621111,1,0,0,1,0,0,0,0,0,0
2005,44115,621111,17,10,4,2,1,0,0,0,0,0
2005,44113,621112,1,1,0,0,0,0,0,0,0,0
2005,44115,621112,1,0,1,0,0,0,0,0,0,0
2005,44113,621210,6,4,0,1,0,0,1,0,0,0
2005,44114,621210,7,1,4,1,1,0,0,0,0,0
2005,44115,621210,5,3,1,1,0,0,0,0,0,0
2005,44113,621310,3,2,1,0,0,0,0,0,0,0
2005,44114,621310,1,1,0,0,0,0,0,0,0,0
2005,44113,621320,2,1,1,0,0,0,0,0,0,0
2005,44114,621320,2,1,1,0,0,0,0,0,0,0
2005,44115,621320,1,0,0,1,0,0,0,0,0,0
2005,44113,621330,1,1,0,0,0,0,0,0,0,0
2005,44114,621330,1,1,0,0,0,0,0,0,0,0
2005,44115,621330,3,1,2,0,0,0,0,0,0,0
2005,44113,621340,1,1,0,0,0,0,0,0,0,0
2005,44115,621391,2,2,0,0,0,0,0,0,0,0
2005,44113,621420,3,1,1,1,0,0,0,0,0,0
2005,44114,621420,1,0,0,0,0,1,0,0,0,0
2005,44115,621420,3,1,0,1,0,1,0,0,0,0
2005,44115,621511,2,0,0,2,0,0,0,0,0,0
2005,44114,621610,1,0,0,0,0,0,1,0,0,0
2005,44115,621610,7,1,1,0,0,2,0,3,0,0
2005,44114,621910,1,1,0,0,0,0,0,0,0,0
2005,44115,621991,1,0,0,0,0,0,0,0,1,0
2005,44113,622110,1,0,0,0,0,0,0,0,1,0
2005,44115,622110,1,0,0,0,0,0,0,0,0,1
2005,44113,622310,1,0,0,0,0,1,0,0,0,0
2005,44115,622310,1,0,0,0,0,1,0,0,0,0
2005,44113,623110,2,0,0,0,1,0,1,0,0,0
2005,44114,623110,1,0,0,0,0,1,0,0,0,0
2005,44115,623110,1,1,0,0,0,0,0,0,0,0
2005,44113,623210,2,1,0,1,0,0,0,0,0,0
2005,44114,623210,1,0,0,1,0,0,0,0,0,0
2005,44115,623210,1,0,0,0,1,0,0,0,0,0
2005,44113,623220,3,1,0,0,2,0,0,0,0,0
2005,44114,623220,1,0,0,1,0,0,0,0,0,0
2005,44115,623312,1,0,0,1,0,0,0,0,0,0
2005,44113,623990,1,0,0,0,1,0,0,0,0,0
2005,44113,624110,6,3,0,2,1,0,0,0,0,0
2005,44115,624110,10,4,1,3,1,0,1,0,0,0
2005,44113,624120,6,1,3,0,1,1,0,0,0,0
2005,44114,624120,3,1,1,0,1,0,0,0,0,0
2005,44115,624120,3,0,1,1,0,0,1,0,0,0
2005,44113,624190,13,2,4,3,3,0,1,0,0,0
2005,44114,624190,5,1,2,1,1,0,0,0,0,0
2005,44115,624190,19,3,2,6,3,3,0,1,1,0
2005,44113,624210,1,0,1,0,0,0,0,0,0,0
2005,44114,624210,1,0,0,0,0,1,0,0,0,0
2005,44113,624221,1,0,0,0,1,0,0,0,0,0
2005,44114,624221,1,0,1,0,0,0,0,0,0,0
2005,44115,624221,1,0,1,0,0,0,0,0,0,0
2005,44113,624229,4,1,1,1,1,0,0,0,0,0
2005,44114,624229,1,1,0,0,0,0,0,0,0,0
2005,44115,624229,1,0,0,1,0,0,0,0,0,0
2005,44113,624230,1,0,0,1,0,0,0,0,0,0
2005,44115,624230,4,2,0,0,1,1,0,0,0,0
2005,44113,624310,4,0,1,1,2,0,0,0,0,0
2005,44114,624310,2,0,1,1,0,0,0,0,0,0
2005,44115,624310,4,0,0,1,3,0,0,0,0,0
2005,44113,624410,4,0,2,2,0,0,0,0,0,0
2005,44114,624410,2,1,0,0,0,0,1,0,0,0
2005,44115,624410,3,2,0,1,0,0,0,0,0,0
2005,44113,711110,3,1,2,0,0,0,0,0,0,0
2005,44115,711110,2,0,0,0,0,2,0,0,0,0
2005,44115,711130,2,0,1,1,0,0,0,0,0,0
2005,44114,711190,1,0,0,0,1,0,0,0,0,0
2005,44114,711211,2,1,0,0,0,1,0,0,0,0
2005,44115,711211,3,0,0,1,0,0,0,0,2,0
2005,44114,711219,9,8,1,0,0,0,0,0,0,0
2005,44114,711310,1,1,0,0,0,0,0,0,0,0
2005,44115,711310,3,1,0,0,0,0,0,2,0,0
2005,44113,711320,2,0,1,1,0,0,0,0,0,0
2005,44115,711320,1,1,0,0,0,0,0,0,0,0
2005,44114,711410,7,6,0,0,0,0,1,0,0,0
2005,44113,711510,4,4,0,0,0,0,0,0,0,0
2005,44114,711510,3,3,0,0,0,0,0,0,0,0
2005,44113,712110,3,1,2,0,0,0,0,0,0,0
2005,44114,712110,5,2,1,0,0,0,2,0,0,0
2005,44114,713120,1,0,0,0,1,0,0,0,0,0
2005,44113,713290,1,0,0,0,1,0,0,0,0,0
2005,44113,713930,3,1,1,1,0,0,0,0,0,0
2005,44114,713930,3,2,0,1,0,0,0,0,0,0
2005,44113,713940,2,0,0,2,0,0,0,0,0,0
2005,44114,713940,5,2,1,0,1,1,0,0,0,0
2005,44115,713940,4,0,0,1,3,0,0,0,0,0
2005,44114,713950,2,1,1,0,0,0,0,0,0,0
2005,44113,713990,4,2,1,1,0,0,0,0,0,0
2005,44115,713990,3,0,2,0,1,0,0,0,0,0
2005,44113,721110,3,0,0,0,1,0,0,2,0,0
2005,44114,721110,9,0,0,1,2,0,5,1,0,0
2005,44115,721110,7,2,1,0,1,2,1,0,0,0
2005,44113,722110,56,10,8,11,21,4,2,0,0,0
2005,44114,722110,40,13,10,9,7,0,1,0,0,0
2005,44115,722110,30,8,4,5,7,4,2,0,0,0
2005,44113,722211,31,15,5,5,6,0,0,0,0,0
2005,44114,722211,41,19,6,11,4,1,0,0,0,0
2005,44115,722211,19,9,3,2,4,1,0,0,0,0
2005,44113,722212,4,3,1,0,0,0,0,0,0,0
2005,44114,722212,2,1,1,0,0,0,0,0,0,0
2005,44113,722213,15,7,3,4,1,0,0,0,0,0
2005,44114,722213,7,2,3,2,0,0,0,0,0,0
2005,44115,722213,4,3,1,0,0,0,0,0,0,0
2005,44114,722310,17,5,4,3,4,0,0,1,0,0
2005,44115,722310,15,3,4,1,4,0,3,0,0,0
2005,44113,722320,4,2,0,0,0,2,0,0,0,0
2005,44115,722320,2,0,0,0,2,0,0,0,0,0
2005,44114,722330,1,1,0,0,0,0,0,0,0,0
2005,44115,722330,1,1,0,0,0,0,0,0,0,0
2005,44113,722410,42,19,7,10,5,1,0,0,0,0
2005,44114,722410,15,10,1,2,2,0,0,0,0,0
2005,44115,722410,10,6,0,3,1,0,0,0,0,0
2005,44113,811111,4,1,3,0,0,0,0,0,0,0
2005,44114,811111,8,2,6,0,0,0,0,0,0,0
2005,44115,811111,3,1,1,1,0,0,0,0,0,0
2005,44114,811112,2,2,0,0,0,0,0,0,0,0
2005,44114,811118,1,0,0,0,1,0,0,0,0,0
2005,44113,811121,2,2,0,0,0,0,0,0,0,0
2005,44114,811121,2,2,0,0,0,0,0,0,0,0
2005,44115,811121,2,1,1,0,0,0,0,0,0,0
2005,44113,811192,2,2,0,0,0,0,0,0,0,0
2005,44115,811192,2,0,1,1,0,0,0,0,0,0
2005,44113,811198,1,0,1,0,0,0,0,0,0,0
2005,44115,811211,1,1,0,0,0,0,0,0,0,0
2005,44114,811219,1,1,0,0,0,0,0,0,0,0
2005,44113,811310,7,6,0,1,0,0,0,0,0,0
2005,44114,811310,4,2,2,0,0,0,0,0,0,0
2005,44115,811310,3,0,2,1,0,0,0,0,0,0
2005,44113,811420,1,1,0,0,0,0,0,0,0,0
2005,44113,811490,2,2,0,0,0,0,0,0,0,0
2005,44115,811490,2,1,1,0,0,0,0,0,0,0
2005,44113,812112,7,2,4,1,0,0,0,0,0,0
2005,44114,812112,5,2,1,1,1,0,0,0,0,0
2005,44115,812112,1,1,0,0,0,0,0,0,0,0
2005,44113,812199,1,0,1,0,0,0,0,0,0,0
2005,44113,812210,2,1,0,0,1,0,0,0,0,0
2005,44114,812220,1,1,0,0,0,0,0,0,0,0
2005,44113,812310,1,1,0,0,0,0,0,0,0,0
2005,44114,812310,1,0,0,0,1,0,0,0,0,0
2005,44113,812320,1,1,0,0,0,0,0,0,0,0
2005,44114,812320,1,0,0,0,1,0,0,0,0,0
2005,44113,812331,1,0,0,0,0,0,1,0,0,0
2005,44115,812332,1,0,0,0,1,0,0,0,0,0
2005,44114,812910,1,0,1,0,0,0,0,0,0,0
2005,44115,812921,4,2,1,1,0,0,0,0,0,0
2005,44113,812930,29,18,6,3,2,0,0,0,0,0
2005,44114,812930,61,41,10,8,2,0,0,0,0,0
2005,44115,812930,33,24,6,2,1,0,0,0,0,0
2005,44113,812990,5,5,0,0,0,0,0,0,0,0
2005,44114,812990,2,2,0,0,0,0,0,0,0,0
2005,44115,812990,2,0,0,1,0,1,0,0,0,0
2005,44113,813110,26,10,8,2,4,2,0,0,0,0
2005,44114,813110,6,4,1,1,0,0,0,0,0,0
2005,44115,813110,11,5,4,0,2,0,0,0,0,0
2005,44113,813211,3,3,0,0,0,0,0,0,0,0
2005,44114,813211,4,3,0,0,0,1,0,0,0,0
2005,44115,813211,8,3,3,1,0,1,0,0,0,0
2005,44115,813212,3,1,0,0,1,1,0,0,0,0
2005,44113,813219,1,0,0,1,0,0,0,0,0,0
2005,44114,813219,1,0,0,1,0,0,0,0,0,0
2005,44115,813219,3,1,0,0,0,0,2,0,0,0
2005,44113,813311,2,1,1,0,0,0,0,0,0,0
2005,44115,813311,4,2,1,0,1,0,0,0,0,0
2005,44113,813312,5,2,1,0,2,0,0,0,0,0
2005,44115,813312,2,0,1,1,0,0,0,0,0,0
2005,44113,813319,10,6,2,1,1,0,0,0,0,0
2005,44114,813319,4,2,1,0,0,1,0,0,0,0
2005,44115,813319,5,3,2,0,0,0,0,0,0,0
2005,44113,813410,9,8,0,0,1,0,0,0,0,0
2005,44114,813410,9,4,3,2,0,0,0,0,0,0
2005,44115,813410,12,4,3,1,3,1,0,0,0,0
2005,44113,813910,4,2,0,1,0,1,0,0,0,0
2005,44114,813910,3,2,1,0,0,0,0,0,0,0
2005,44115,813910,10,5,0,4,1,0,0,0,0,0
2005,44113,813920,2,0,1,1,0,0,0,0,0,0
2005,44114,813920,3,2,0,0,1,0,0,0,0,0
2005,44115,813920,2,2,0,0,0,0,0,0,0,0
2005,44113,813930,9,4,1,1,1,2,0,0,0,0
2005,44114,813930,28,13,4,6,4,1,0,0,0,0
2005,44115,813930,31,9,10,4,5,2,1,0,0,0
2005,44113,813940,1,1,0,0,0,0,0,0,0,0
2005,44114,813940,4,4,0,0,0,0,0,0,0,0
2005,44115,813940,1,1,0,0,0,0,0,0,0,0
2005,44113,813990,3,1,1,1,0,0,0,0,0,0
2005,44114,813990,2,2,0,0,0,0,0,0,0,0
2005,44115,813990,2,1,1,0,0,0,0,0,0,0
2005,44113,------,1462,761,285,203,144,39,21,3,4,2
2005,44114,------,1617,750,284,233,171,90,55,21,7,6
2005,44115,------,990,433,183,144,128,48,31,12,6,5
2005,44115,11----,1,0,0,0,0,1,0,0,0,0
2006,44115,115114,1,0,0,0,0,1,0,0,0,0
2006,44114,212210,1,1,0,0,0,0,0,0,0,0
2006,44114,212319,1,0,1,0,0,0,0,0,0,0
2006,44113,212393,2,1,0,0,0,0,1,0,0,0
2006,44114,221122,4,2,1,0,0,1,0,0,0,0
2006,44115,221310,1,0,0,1,0,0,0,0,0,0
2006,44114,221330,1,0,0,0,1,0,0,0,0,0
2006,44113,236115,1,1,0,0,0,0,0,0,0,0
2006,44114,236115,1,0,0,0,1,0,0,0,0,0
2006,44115,236115,1,1,0,0,0,0,0,0,0,0
2006,44113,236116,1,0,1,0,0,0,0,0,0,0
2006,44113,236117,1,1,0,0,0,0,0,0,0,0
2006,44115,236117,1,0,0,0,1,0,0,0,0,0
2006,44113,236118,6,6,0,0,0,0,0,0,0,0
2006,44114,236118,4,4,0,0,0,0,0,0,0,0
2006,44113,236210,2,0,0,0,0,0,0,0,1,1
2006,44113,236220,8,2,1,1,3,1,0,0,0,0
2006,44114,236220,3,0,0,0,2,0,1,0,0,0
2006,44115,236220,7,5,0,0,1,1,0,0,0,0
2006,44113,237110,1,0,0,1,0,0,0,0,0,0
2006,44113,237210,1,0,0,0,1,0,0,0,0,0
2006,44114,237210,2,0,0,2,0,0,0,0,0,0
2006,44115,237210,2,0,1,0,1,0,0,0,0,0
2006,44114,237990,1,0,1,0,0,0,0,0,0,0
2006,44114,238110,1,0,1,0,0,0,0,0,0,0
2006,44114,238120,1,0,1,0,0,0,0,0,0,0
2006,44113,238140,2,1,0,1,0,0,0,0,0,0
2006,44115,238150,1,0,0,1,0,0,0,0,0,0
2006,44114,238160,1,1,0,0,0,0,0,0,0,0
2006,44113,238170,1,1,0,0,0,0,0,0,0,0
2006,44113,238190,1,1,0,0,0,0,0,0,0,0
2006,44113,238210,1,1,0,0,0,0,0,0,0,0
2006,44114,238210,5,1,0,0,1,2,1,0,0,0
2006,44115,238210,2,0,2,0,0,0,0,0,0,0
2006,44113,238220,2,1,1,0,0,0,0,0,0,0
2006,44114,238220,11,4,1,3,2,0,1,0,0,0
2006,44115,238220,3,0,2,1,0,0,0,0,0,0
2006,44114,238290,4,0,1,1,1,1,0,0,0,0
2006,44115,238290,1,0,1,0,0,0,0,0,0,0
2006,44113,238310,1,1,0,0,0,0,0,0,0,0
2006,44114,238310,2,1,1,0,0,0,0,0,0,0
2006,44113,238320,2,0,0,1,1,0,0,0,0,0
2006,44114,238320,2,0,0,1,1,0,0,0,0,0
2006,44113,238330,1,0,0,1,0,0,0,0,0,0
2006,44114,238330,2,1,1,0,0,0,0,0,0,0
2006,44115,238330,1,0,0,0,1,0,0,0,0,0
2006,44113,238340,1,1,0,0,0,0,0,0,0,0
2006,44114,238340,1,1,0,0,0,0,0,0,0,0
2006,44113,238350,2,1,1,0,0,0,0,0,0,0
2006,44114,238350,1,1,0,0,0,0,0,0,0,0
2006,44113,238390,1,0,0,1,0,0,0,0,0,0
2006,44114,238390,1,0,1,0,0,0,0,0,0,0
2006,44113,238910,2,0,1,1,0,0,0,0,0,0
2006,44113,238990,5,4,0,1,0,0,0,0,0,0
2006,44114,238990,2,2,0,0,0,0,0,0,0,0
2006,44113,311211,1,0,0,0,1,0,0,0,0,0
2006,44114,311412,1,1,0,0,0,0,0,0,0,0
2006,44113,311612,1,1,0,0,0,0,0,0,0,0
2006,44114,311811,3,3,0,0,0,0,0,0,0,0
2006,44113,311812,1,1,0,0,0,0,0,0,0,0
2006,44115,311812,1,0,0,0,0,1,0,0,0,0
2006,44113,311830,1,1,0,0,0,0,0,0,0,0
2006,44113,311920,1,0,0,1,0,0,0,0,0,0
2006,44113,311941,2,1,0,1,0,0,0,0,0,0
2006,44113,311942,1,0,0,0,0,0,1,0,0,0
2006,44115,312120,1,1,0,0,0,0,0,0,0,0
2006,44114,314121,1,1,0,0,0,0,0,0,0,0
2006,44113,314912,1,0,0,0,1,0,0,0,0,0
2006,44113,314999,1,0,1,0,0,0,0,0,0,0
2006,44115,315222,1,0,1,0,0,0,0,0,0,0
2006,44115,315991,1,0,0,0,0,1,0,0,0,0
2006,44115,315999,1,1,0,0,0,0,0,0,0,0
2006,44115,316991,1,0,1,0,0,0,0,0,0,0
2006,44113,321213,1,1,0,0,0,0,0,0,0,0
2006,44114,321912,1,0,0,0,0,0,0,1,0,0
2006,44114,321920,1,0,0,0,1,0,0,0,0,0
2006,44113,322212,1,0,0,0,0,0,1,0,0,0
2006,44115,322212,1,0,0,0,1,0,0,0,0,0
2006,44114,322299,1,0,0,0,0,0,1,0,0,0
2006,44113,323110,4,0,1,1,2,0,0,0,0,0
2006,44114,323110,8,3,0,1,3,1,0,0,0,0
2006,44115,323110,2,1,0,1,0,0,0,0,0,0
2006,44115,323112,1,0,0,1,0,0,0,0,0,0
2006,44114,323113,1,0,1,0,0,0,0,0,0,0
2006,44114,323114,5,3,0,1,1,0,0,0,0,0
2006,44113,323115,3,0,2,1,0,0,0,0,0,0
2006,44113,323116,1,1,0,0,0,0,0,0,0,0
2006,44114,323118,1,0,1,0,0,0,0,0,0,0
2006,44113,323121,2,0,2,0,0,0,0,0,0,0
2006,44114,323121,1,1,0,0,0,0,0,0,0,0
2006,44113,323122,1,0,0,1,0,0,0,0,0,0
2006,44114,323122,4,2,0,2,0,0,0,0,0,0
2006,44115,323122,2,2,0,0,0,0,0,0,0,0
2006,44113,324121,2,0,2,0,0,0,0,0,0,0
2006,44113,324191,1,1,0,0,0,0,0,0,0,0
2006,44113,325120,1,0,0,1,0,0,0,0,0,0
2006,44115,325188,1,0,0,0,1,0,0,0,0,0
2006,44114,325199,1,0,1,0,0,0,0,0,0,0
2006,44114,325211,1,0,0,1,0,0,0,0,0,0
2006,44113,325314,1,1,0,0,0,0,0,0,0,0
2006,44113,325510,1,0,0,1,0,0,0,0,0,0
2006,44114,325520,1,0,0,0,0,1,0,0,0,0
2006,44115,325611,1,0,1,0,0,0,0,0,0,0
2006,44114,325612,1,1,0,0,0,0,0,0,0,0
2006,44113,325998,1,0,0,1,0,0,0,0,0,0
2006,44114,325998,1,0,0,0,0,1,0,0,0,0
2006,44114,326113,1,1,0,0,0,0,0,0,0,0
2006,44115,326121,1,1,0,0,0,0,0,0,0,0
2006,44113,326199,2,0,1,1,0,0,0,0,0,0
2006,44115,326199,1,0,0,0,0,1,0,0,0,0
2006,44113,327212,1,0,0,0,1,0,0,0,0,0
2006,44113,327310,1,1,0,0,0,0,0,0,0,0
2006,44113,327390,1,0,1,0,0,0,0,0,0,0
2006,44113,327910,1,1,0,0,0,0,0,0,0,0
2006,44114,327991,1,0,0,1,0,0,0,0,0,0
2006,44114,327993,1,0,0,0,1,0,0,0,0,0
2006,44115,331111,1,1,0,0,0,0,0,0,0,0
2006,44113,331419,1,1,0,0,0,0,0,0,0,0
2006,44114,331521,1,0,0,1,0,0,0,0,0,0
2006,44113,331524,2,0,0,1,1,0,0,0,0,0
2006,44115,331525,1,0,0,0,1,0,0,0,0,0
2006,44113,332116,1,0,0,1,0,0,0,0,0,0
2006,44114,332116,1,0,0,1,0,0,0,0,0,0
2006,44115,332312,1,0,0,1,0,0,0,0,0,0
2006,44113,332313,1,1,0,0,0,0,0,0,0,0
2006,44114,332313,1,0,0,1,0,0,0,0,0,0
2006,44113,332322,4,1,0,3,0,0,0,0,0,0
2006,44114,332322,2,1,1,0,0,0,0,0,0,0
2006,44113,332323,1,1,0,0,0,0,0,0,0,0
2006,44114,332323,1,0,0,1,0,0,0,0,0,0
2006,44115,332323,1,1,0,0,0,0,0,0,0,0
2006,44115,332410,1,0,0,1,0,0,0,0,0,0
2006,44115,332420,1,0,1,0,0,0,0,0,0,0
2006,44113,332510,1,0,0,0,0,0,1,0,0,0
2006,44113,332618,1,0,1,0,0,0,0,0,0,0
2006,44113,332710,8,2,2,3,1,0,0,0,0,0
2006,44114,332710,10,3,4,0,3,0,0,0,0,0
2006,44115,332710,1,1,0,0,0,0,0,0,0,0
2006,44113,332721,1,0,0,1,0,0,0,0,0,0
2006,44113,332811,2,0,1,0,1,0,0,0,0,0
2006,44114,332811,4,1,0,1,2,0,0,0,0,0
2006,44115,332811,1,0,0,0,1,0,0,0,0,0
2006,44113,332813,1,1,0,0,0,0,0,0,0,0
2006,44114,332813,4,2,1,1,0,0,0,0,0,0
2006,44114,332997,1,0,0,0,0,0,1,0,0,0
2006,44113,332999,1,0,0,0,1,0,0,0,0,0
2006,44114,332999,1,1,0,0,0,0,0,0,0,0
2006,44114,333120,1,0,0,0,0,1,0,0,0,0
2006,44113,333298,1,0,1,0,0,0,0,0,0,0
2006,44114,333313,1,1,0,0,0,0,0,0,0,0
2006,44114,333319,1,1,0,0,0,0,0,0,0,0
2006,44113,333511,1,0,1,0,0,0,0,0,0,0
2006,44113,333514,2,0,1,1,0,0,0,0,0,0
2006,44113,333515,2,1,0,1,0,0,0,0,0,0
2006,44114,333518,1,0,1,0,0,0,0,0,0,0
2006,44114,333612,2,0,1,0,0,0,1,0,0,0
2006,44114,333618,1,0,0,0,0,0,1,0,0,0
2006,44113,333922,1,0,0,0,1,0,0,0,0,0
2006,44113,333994,1,0,0,1,0,0,0,0,0,0
2006,44115,333994,1,0,1,0,0,0,0,0,0,0
2006,44114,334220,3,0,1,0,2,0,0,0,0,0
2006,44114,334310,1,0,1,0,0,0,0,0,0,0
2006,44113,334419,1,1,0,0,0,0,0,0,0,0
2006,44114,334510,1,0,0,1,0,0,0,0,0,0
2006,44114,334513,1,0,0,0,1,0,0,0,0,0
2006,44114,334514,1,1,0,0,0,0,0,0,0,0
2006,44114,334515,1,0,1,0,0,0,0,0,0,0
2006,44113,335121,1,0,0,1,0,0,0,0,0,0
2006,44114,335122,1,0,0,0,1,0,0,0,0,0
2006,44115,335122,1,0,0,1,0,0,0,0,0,0
2006,44115,335931,1,0,0,0,0,0,1,0,0,0
2006,44114,336311,1,0,1,0,0,0,0,0,0,0
2006,44115,336322,1,0,1,0,0,0,0,0,0,0
2006,44114,336350,1,0,0,0,0,0,1,0,0,0
2006,44113,336370,1,0,0,0,1,0,0,0,0,0
2006,44113,336611,1,0,0,0,1,0,0,0,0,0
2006,44113,337110,2,1,0,1,0,0,0,0,0,0
2006,44114,337110,1,1,0,0,0,0,0,0,0,0
2006,44114,337121,1,1,0,0,0,0,0,0,0,0
2006,44114,337211,1,0,1,0,0,0,0,0,0,0
2006,44113,337212,1,1,0,0,0,0,0,0,0,0
2006,44114,337212,1,0,1,0,0,0,0,0,0,0
2006,44114,337215,1,0,0,0,0,1,0,0,0,0
2006,44114,337910,1,1,0,0,0,0,0,0,0,0
2006,44113,339112,1,0,0,0,0,1,0,0,0,0
2006,44114,339112,1,0,1,0,0,0,0,0,0,0
2006,44113,339113,1,0,0,1,0,0,0,0,0,0
2006,44113,339116,1,0,1,0,0,0,0,0,0,0
2006,44115,339116,1,0,0,0,1,0,0,0,0,0
2006,44113,339911,1,0,0,1,0,0,0,0,0,0
2006,44114,339911,1,1,0,0,0,0,0,0,0,0
2006,44115,339911,1,1,0,0,0,0,0,0,0,0
2006,44114,339914,1,1,0,0,0,0,0,0,0,0
